store_id,store_name,region,format,date,revenue,transactions,avg_ticket_usd,mobile_order_pct,drive_thru_pct
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-09-24,44446.99,5244,8.48,0.235,0.023
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-10-01,41860.97,4835,8.66,0.24,0.042
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-10-08,44980.69,5826,7.72,0.377,0.041
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-10-15,40383.86,4654,8.68,0.267,0.061
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-10-22,40502.56,4427,9.15,0.418,0.006
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-10-29,42606.19,4893,8.71,0.357,0.001
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-11-05,42574.36,4944,8.61,0.435,0.068
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-11-12,41806.9,5532,7.56,0.238,0.072
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-11-19,38905.82,4457,8.73,0.406,0.075
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-11-26,42452.85,5311,7.99,0.279,0.097
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-12-03,47166.97,5155,9.15,0.257,0.02
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-12-10,50716.25,6450,7.86,0.24,0.085
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-12-17,43004.46,4675,9.2,0.405,0.01
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-12-24,50031.32,5692,8.79,0.386,0.072
M-0075,Starbucks Detroit #75,Midwest,Reserve,2023-12-31,45634.97,5613,8.13,0.414,0.09
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-01-07,43564.44,5406,8.06,0.225,0.086
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-01-14,37559.63,4583,8.2,0.316,0.038
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-01-21,38799.76,4494,8.63,0.238,0.097
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-01-28,43008.75,5415,7.94,0.231,0.01
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-02-04,44386.35,5447,8.15,0.336,0.099
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-02-11,44950.3,5056,8.89,0.262,0.093
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-02-18,34272.15,4004,8.56,0.284,0.094
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-02-25,41111.27,4747,8.66,0.392,0.015
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-03-03,48835.66,5291,9.23,0.441,0.057
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-03-10,44430.89,5385,8.25,0.448,0.068
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-03-17,43231.35,5178,8.35,0.376,0.052
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-03-24,42550.21,4931,8.63,0.403,0.015
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-03-31,41277.78,4812,8.58,0.396,0.099
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-04-07,43941.04,5605,7.84,0.266,0.011
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-04-14,40549.67,4400,9.22,0.245,0.014
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-04-21,43290.76,4674,9.26,0.316,0.055
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-04-28,37485.99,4785,7.83,0.281,0.013
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-05-05,46866.15,5808,8.07,0.415,0.098
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-05-12,37147.56,4799,7.74,0.224,0.079
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-05-19,40448.67,4880,8.29,0.431,0.066
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-05-26,38732.01,5108,7.58,0.223,0.02
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-06-02,44819.3,4884,9.18,0.292,0.038
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-06-09,39007.42,4781,8.16,0.222,0.096
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-06-16,44004.85,5671,7.76,0.333,0.093
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-06-23,43056.0,5590,7.7,0.321,0.002
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-06-30,47420.52,5328,8.9,0.329,0.091
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-07-07,49312.46,5927,8.32,0.338,0.07
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-07-14,40998.78,5040,8.13,0.241,0.043
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-07-21,45648.64,5235,8.72,0.247,0.063
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-07-28,44383.12,5586,7.95,0.425,0.069
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-08-04,47725.02,6189,7.71,0.314,0.067
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-08-11,51429.92,5956,8.63,0.404,0.032
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-08-18,49168.64,5514,8.92,0.448,0.039
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-08-25,43238.83,5362,8.06,0.435,0.003
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-09-01,44251.49,5576,7.94,0.331,0.04
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-09-08,38548.28,5044,7.64,0.305,0.052
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-09-15,43450.99,5038,8.62,0.358,0.055
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-09-22,44358.44,5779,7.68,0.266,0.074
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-09-29,39733.4,4930,8.06,0.333,0.033
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-10-06,35616.89,3753,9.49,0.302,0.063
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-10-13,42290.6,4558,9.28,0.367,0.057
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-10-20,41578.0,4561,9.12,0.232,0.089
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-10-27,50254.49,5794,8.67,0.415,0.001
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-11-03,40203.48,4536,8.86,0.364,0.016
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-11-10,46760.78,5482,8.53,0.284,0.056
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-11-17,41011.61,4807,8.53,0.362,0.03
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-11-24,42561.78,4524,9.41,0.34,0.018
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-12-01,48647.85,5896,8.25,0.264,0.003
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-12-08,45025.13,5215,8.63,0.358,0.014
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-12-15,50121.91,5300,9.46,0.424,0.081
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-12-22,48710.11,6151,7.92,0.256,0.044
M-0075,Starbucks Detroit #75,Midwest,Reserve,2024-12-29,51803.54,6504,7.96,0.33,0.065
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-01-01,38940.33,4640,8.39,0.324,0.379
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-01-08,37956.55,4431,8.57,0.27,0.48
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-01-15,38852.47,4850,8.01,0.267,0.397
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-01-22,40220.61,5305,7.58,0.23,0.61
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-01-29,37373.29,4820,7.75,0.22,0.363
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-02-05,39260.07,4799,8.18,0.374,0.478
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-02-12,39348.16,4226,9.31,0.233,0.585
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-02-19,36994.19,4692,7.88,0.382,0.537
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-02-26,34942.99,4065,8.6,0.381,0.524
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-03-05,36087.45,4317,8.36,0.255,0.45
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-03-12,40028.87,4495,8.91,0.379,0.548
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-03-19,40858.81,4961,8.24,0.437,0.42
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-03-26,34629.77,3977,8.71,0.393,0.617
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-04-02,32706.29,3912,8.36,0.294,0.529
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-04-09,35644.78,3805,9.37,0.249,0.496
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-04-16,40980.4,4406,9.3,0.338,0.309
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-04-23,37949.94,4921,7.71,0.355,0.343
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-04-30,39126.41,4346,9.0,0.414,0.337
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-05-07,36548.79,4628,7.9,0.412,0.552
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-05-14,38167.31,4699,8.12,0.351,0.524
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-05-21,40979.7,5015,8.17,0.397,0.332
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-05-28,41030.51,5347,7.67,0.339,0.356
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-06-04,41021.58,4415,9.29,0.411,0.627
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-06-11,42102.92,5349,7.87,0.29,0.474
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-06-18,42724.93,4923,8.68,0.4,0.379
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-06-25,40894.08,5232,7.82,0.38,0.501
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-07-02,37920.81,4221,8.98,0.235,0.638
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-07-09,40244.58,5249,7.67,0.238,0.504
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-07-16,41354.13,4450,9.29,0.348,0.511
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-07-23,42440.8,4515,9.4,0.303,0.557
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-07-30,38348.23,4675,8.2,0.29,0.371
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-08-06,39424.63,4887,8.07,0.45,0.415
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-08-13,43176.86,5173,8.35,0.448,0.429
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-08-20,44165.72,5436,8.12,0.274,0.448
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-08-27,39763.37,4467,8.9,0.23,0.431
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-09-03,34721.12,3941,8.81,0.287,0.512
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-09-10,36024.37,4233,8.51,0.27,0.393
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-09-17,42079.8,5372,7.83,0.362,0.644
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-09-24,40814.22,5336,7.65,0.333,0.557
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-10-01,36854.4,4732,7.79,0.333,0.325
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-10-08,41040.27,4803,8.54,0.224,0.555
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-10-15,29995.15,3800,7.89,0.303,0.364
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-10-22,35654.65,3974,8.97,0.266,0.516
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-10-29,40418.52,4710,8.58,0.317,0.536
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-11-05,34604.56,4153,8.33,0.409,0.555
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-11-12,40780.96,4453,9.16,0.342,0.324
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-11-19,38299.73,4436,8.63,0.302,0.489
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-11-26,41510.03,4691,8.85,0.376,0.338
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-12-03,47800.4,6063,7.88,0.365,0.443
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-12-10,42216.33,5355,7.88,0.348,0.475
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-12-17,44739.71,5569,8.03,0.314,0.312
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-12-24,46959.11,5854,8.02,0.228,0.548
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2023-12-31,44388.1,4819,9.21,0.252,0.435
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-01-07,38704.15,4370,8.86,0.447,0.452
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-01-14,38223.15,4111,9.3,0.267,0.341
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-01-21,35556.19,4370,8.14,0.374,0.417
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-01-28,41848.78,4840,8.65,0.289,0.574
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-02-04,38957.34,5162,7.55,0.402,0.517
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-02-11,32867.5,4168,7.89,0.27,0.392
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-02-18,41712.99,5183,8.05,0.38,0.611
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-02-25,43881.15,5783,7.59,0.316,0.508
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-03-03,37190.05,4695,7.92,0.234,0.499
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-03-10,38145.71,4339,8.79,0.257,0.417
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-03-17,40665.83,5154,7.89,0.346,0.574
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-03-24,36581.27,3993,9.16,0.373,0.405
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-03-31,39475.62,4431,8.91,0.235,0.315
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-04-07,39968.46,4495,8.89,0.437,0.571
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-04-14,38453.54,4741,8.11,0.376,0.549
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-04-21,41342.14,4671,8.85,0.438,0.429
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-04-28,39314.04,4251,9.25,0.291,0.591
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-05-05,35739.09,4377,8.17,0.403,0.324
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-05-12,41471.23,4888,8.48,0.378,0.623
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-05-19,41042.17,4576,8.97,0.441,0.457
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-05-26,33448.2,3531,9.47,0.233,0.426
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-06-02,41628.65,5142,8.1,0.309,0.621
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-06-09,43044.11,5157,8.35,0.417,0.483
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-06-16,40405.75,4974,8.12,0.323,0.449
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-06-23,38503.47,4890,7.87,0.297,0.519
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-06-30,38145.05,4610,8.27,0.384,0.645
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-07-07,39091.83,4993,7.83,0.31,0.554
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-07-14,34631.45,4364,7.94,0.262,0.432
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-07-21,42322.0,4495,9.42,0.428,0.353
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-07-28,44343.55,5846,7.59,0.312,0.483
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-08-04,37836.86,4882,7.75,0.231,0.598
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-08-11,41176.31,4382,9.4,0.247,0.375
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-08-18,38216.74,4493,8.51,0.377,0.477
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-08-25,37002.04,3935,9.4,0.243,0.58
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-09-01,35019.61,3926,8.92,0.434,0.551
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-09-08,33971.46,3753,9.05,0.393,0.412
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-09-15,40034.97,4673,8.57,0.343,0.566
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-09-22,39837.64,4361,9.13,0.298,0.581
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-09-29,36484.25,4083,8.94,0.263,0.333
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-10-06,39791.3,4600,8.65,0.429,0.312
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-10-13,38068.8,4128,9.22,0.414,0.606
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-10-20,41471.52,4588,9.04,0.414,0.362
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-10-27,35209.47,3918,8.99,0.255,0.364
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-11-03,35874.47,3874,9.26,0.382,0.606
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-11-10,37228.66,4615,8.07,0.222,0.4
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-11-17,35246.29,4267,8.26,0.241,0.498
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-11-24,36682.44,4117,8.91,0.388,0.592
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-12-01,43309.7,5112,8.47,0.443,0.62
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-12-08,37544.23,5001,7.51,0.384,0.498
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-12-15,49442.42,5273,9.38,0.357,0.647
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-12-22,40973.33,4505,9.1,0.401,0.374
S-0076,Starbucks Las Vegas #76,Southwest,Drive-Thru+Cafe,2024-12-29,42359.95,4691,9.03,0.354,0.338
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-01-01,33724.47,3961,8.51,0.401,0.31
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-01-08,32007.13,3573,8.96,0.438,0.475
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-01-15,34731.08,3721,9.33,0.261,0.441
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-01-22,28977.67,3709,7.81,0.334,0.489
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-01-29,31727.21,3674,8.64,0.424,0.412
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-02-05,33385.11,3773,8.85,0.394,0.416
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-02-12,32024.51,3898,8.22,0.281,0.641
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-02-19,29172.11,3430,8.5,0.417,0.368
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-02-26,31020.97,3661,8.47,0.356,0.576
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-03-05,34741.58,3777,9.2,0.238,0.616
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-03-12,32310.68,4103,7.87,0.408,0.492
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-03-19,33463.28,3663,9.14,0.407,0.33
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-03-26,31138.05,3315,9.39,0.288,0.372
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-04-02,37472.77,4031,9.3,0.254,0.54
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-04-09,33336.26,3817,8.73,0.316,0.641
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-04-16,28061.29,3614,7.76,0.31,0.451
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-04-23,29241.63,3800,7.7,0.438,0.446
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-04-30,35897.73,4385,8.19,0.323,0.376
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-05-07,31023.31,3719,8.34,0.363,0.52
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-05-14,30923.11,4122,7.5,0.432,0.588
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-05-21,31771.1,3598,8.83,0.259,0.586
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-05-28,32758.47,4187,7.82,0.295,0.472
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-06-04,37719.71,4895,7.71,0.317,0.623
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-06-11,39568.85,4280,9.25,0.356,0.5
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-06-18,34151.65,4266,8.01,0.332,0.556
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-06-25,34030.97,4040,8.42,0.249,0.454
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-07-02,35761.58,4565,7.83,0.331,0.543
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-07-09,32945.91,4140,7.96,0.237,0.497
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-07-16,34849.18,3869,9.01,0.296,0.471
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-07-23,33091.19,3536,9.36,0.328,0.649
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-07-30,35738.17,4058,8.81,0.421,0.332
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-08-06,32625.85,4047,8.06,0.25,0.627
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-08-13,36594.86,4524,8.09,0.249,0.404
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-08-20,34195.94,3933,8.69,0.414,0.435
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-08-27,34153.05,3842,8.89,0.389,0.396
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-09-03,32611.11,4317,7.55,0.304,0.316
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-09-10,34026.67,4263,7.98,0.237,0.581
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-09-17,34104.41,3957,8.62,0.377,0.573
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-09-24,29583.78,3254,9.09,0.324,0.589
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-10-01,31384.37,3747,8.38,0.27,0.36
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-10-08,33078.46,3980,8.31,0.333,0.492
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-10-15,35512.65,4450,7.98,0.307,0.402
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-10-22,32027.65,4081,7.85,0.311,0.435
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-10-29,26513.42,3284,8.07,0.45,0.326
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-11-05,29604.97,3225,9.18,0.43,0.441
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-11-12,33051.64,3613,9.15,0.277,0.349
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-11-19,29517.66,3558,8.3,0.306,0.444
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-11-26,29113.22,3263,8.92,0.276,0.307
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-12-03,29222.37,3834,7.62,0.251,0.478
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-12-10,35287.74,4427,7.97,0.422,0.361
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-12-17,36695.09,3873,9.47,0.366,0.424
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-12-24,35839.9,4757,7.53,0.332,0.372
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2023-12-31,39424.75,4909,8.03,0.236,0.564
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-01-07,36062.63,4159,8.67,0.414,0.391
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-01-14,30156.88,3730,8.08,0.371,0.589
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-01-21,32738.86,4021,8.14,0.404,0.537
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-01-28,33900.5,3979,8.52,0.369,0.473
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-02-04,31235.93,3716,8.41,0.415,0.403
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-02-11,30989.34,3937,7.87,0.375,0.328
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-02-18,34461.69,4128,8.35,0.24,0.509
WC-0077,Starbucks Long Beach #77,West Coast,Drive-Thru,2024-02-25,32166.73,3636,8.85,0.332,0.361
